turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_value,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,label,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,date_value,date_value_numbers,savejob_label,email_link,email_link/_text,email_link/_title,more_label,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_flag,mattext_link,mattext_link/_text,mattext_link/_title,related_label,related_link,related_link/_text,related_link/_title,_PAGE_NUMBER
http://www.indeed.com/rc/clk?jk=57c6add1210e867c,Data Scientist 3/4,Data Scientist 3/4,Northrop Grumman,http://www.indeed.com/cmp/Northrop-Grumman/reviews?jcid=11619ce0d3c2c733,"1,905 reviews",Northrop Grumman reviews,1905,-,"Chantilly, VA",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=Data+Scientist+3%2F4&rbc=Northrop+Grumman&jtid=08a52c722ef5bf3c&jcid=11619ce0d3c2c733&grp=tcl,+1 location,,,"Data Scientist 3/4. Experience with data/business analytics and visualization technologies (Tableau, D3, etc)....",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Northrop-Grumman-l-Chantilly,-VA-jobs.html","Northrop Grumman jobs in Chantilly, VA",,"http://www.indeed.com/l-Chantilly,-VA-jobs.html",Chantilly jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Chantilly%2C+VA,"Data Scientist salaries in Chantilly, VA",,Learn more about working at,http://www.indeed.com/cmp/Northrop-Grumman?jk=57c6add1210e867c&from=serp-more&campaignid=serp-more&jcid=11619ce0d3c2c733,Northrop Grumman,,Related forums:,http://www.indeed.com/forum/cmp/Northrop-Grumman.html,Northrop Grumman,,13
http://www.indeed.com/rc/clk?jk=c4095be350fb5725,"Watson Health - Data Scientist Internship, Innovations Team...","Watson Health - Data Scientist Internship, Innovations Team - Explorys",IBM,http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb,"7,120 reviews",IBM reviews,7120,-,"Cleveland, OH",,,,,,"Typical activities involve implementing algorithms to compute patient risk scores, searching for patterns and anomalies in data stream, developing predictive...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-IBM-l-Cleveland,-OH-jobs.html","IBM jobs in Cleveland, OH",,"http://www.indeed.com/l-Cleveland,-OH-jobs.html",Cleveland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Watson+Health&l1=Cleveland%2C+OH,"Watson Health salaries in Cleveland, OH",,Learn more about working at,http://www.indeed.com/cmp/IBM?jk=c4095be350fb5725&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb,IBM,,Related forums:,http://www.indeed.com/forum/cmp/IBM.html,IBM,,13
http://www.indeed.com/rc/clk?jk=5911d1f3ab1ea73d,2016 Fulltime: Statistical Analyst Data Analytics - ARP,2016 Fulltime: Statistical Analyst Data Analytics - ARP,Walmart,http://www.indeed.com/cmp/Walmart/reviews?jcid=822bc5d9a49270ea,"57,859 reviews",Walmart reviews,57859,-,"Bentonville, AR",,,,,,"Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 3 years experience in an...",,26 days ago,26,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Walmart-l-Bentonville,-AR-jobs.html","Walmart jobs in Bentonville, AR",,"http://www.indeed.com/l-Bentonville,-AR-jobs.html",Bentonville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Fulltime&l1=Bentonville%2C+AR,"Fulltime salaries in Bentonville, AR",,Learn more about working at,http://www.indeed.com/cmp/Walmart?jk=5911d1f3ab1ea73d&from=serp-more&campaignid=serp-more&jcid=822bc5d9a49270ea,Walmart,,Related forums:,http://www.indeed.com/forum/cmp/Walmart.html,Walmart,,13
http://www.indeed.com/rc/clk?jk=caaf4c0b39c19558,Data Scientist,Data Scientist,Canadian National Railway,http://www.indeed.com/cmp/Canadian-National-Railway/reviews?jcid=e396b9cc28927095,134 reviews,Canadian National Railway reviews,134,-,"Homewood, IL",,,,,,"CN is seeking a broadly capable Data Analyst or Data Scientist to join our team. Identify trends, performance or safety opportunities by using rigorous...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Canadian-National-Railway-l-Homewood,-IL-jobs.html","Canadian National Railway jobs in Homewood, IL",,"http://www.indeed.com/l-Homewood,-IL-jobs.html",Homewood jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Homewood%2C+IL,"Data Scientist salaries in Homewood, IL",,Learn more about working at,http://www.indeed.com/cmp/Canadian-National-Railway?jk=caaf4c0b39c19558&from=serp-more&campaignid=serp-more&jcid=e396b9cc28927095,Canadian National Railway,,Related forums:,http://www.indeed.com/forum/cmp/Canadian-National-Railway.html,Canadian National Railway,,14
http://www.indeed.com/rc/clk?jk=31595b9d4f5922aa,Data Scientist,Data Scientist,Diverse Lynx,http://www.indeed.com/cmp/Diverse-Lynx/reviews?jcid=f6ce40c91e89f80b,2 reviews,Diverse Lynx reviews,2,-,"Edison, NJ",,,,,,"We will focus on understanding and predicting market data using various data sources including Twitter, Bing search data, and public discussion forums....",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Diverse-Lynx-l-Edison,-NJ-jobs.html","Diverse Lynx jobs in Edison, NJ",,"http://www.indeed.com/l-Edison,-NJ-jobs.html",Edison jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Edison%2C+NJ,"Data Scientist salaries in Edison, NJ",,Learn more about working at,http://www.indeed.com/cmp/Diverse-Lynx?jk=31595b9d4f5922aa&from=serp-more&campaignid=serp-more&jcid=f6ce40c91e89f80b,Diverse Lynx,,Related forums:,http://www.indeed.com/forum/cmp/Diverse-Lynx.html,Diverse Lynx,,14
http://www.indeed.com/rc/clk?jk=7836bad88b0137ff,Data Scientist,Data Scientist,Groupon,http://www.indeed.com/cmp/Groupon/reviews?jcid=863ad2cc91c92c82,203 reviews,Groupon reviews,203,-,"Palo Alto, CA 94306",(Barron Park area),,,,,"Collaborate with other engineers, data scientists, and product/business stakeholders. The Data Science team here at Groupon is looking for strong data...",,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Groupon-l-Palo-Alto,-CA-jobs.html","Groupon jobs in Palo Alto, CA",,"http://www.indeed.com/l-Palo-Alto,-CA-jobs.html",Palo Alto jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Palo+Alto%2C+CA,"Data Scientist salaries in Palo Alto, CA",,Learn more about working at,http://www.indeed.com/cmp/Groupon?jk=7836bad88b0137ff&from=serp-more&campaignid=serp-more&jcid=863ad2cc91c92c82,Groupon,,Related forums:,http://www.indeed.com/forum/cmp/Groupon.html,Groupon,,14
http://www.indeed.com/rc/clk?jk=db66c168e8e31475,Data Scientist,Data Scientist,Phunware,,,,,-,"Austin, TX 78757",(Crestview area),,,,,"We are looking for a true renaissance data scientist who is both machine learning expert and engineer, but is also comfortable wearing the hat of statistician...",,11 days ago,11,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Phunware-l-Austin,-TX-jobs.html","Phunware jobs in Austin, TX",,"http://www.indeed.com/l-Austin,-TX-jobs.html",Austin jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Austin%2C+TX,"Data Scientist salaries in Austin, TX",,,http://www.indeed.com/forum/cmp/Phunware.html,Phunware,,,,,,14
http://www.indeed.com/rc/clk?jk=ce9ab1a9b682dbf2,Data Scientist,Data Scientist,Facebook,http://www.indeed.com/cmp/Facebook/reviews?jcid=1639254ea84748b5,75 reviews,Facebook reviews,75,-,"Menlo Park, CA",,,,,,"Requirements BS or MS in business-related or quantitative field (Economics, Math, Statistics, Engineering, or similar discipline) 2+ years experience in data...",,9 days ago,9,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Facebook-l-Menlo-Park,-CA-jobs.html","Facebook jobs in Menlo Park, CA",,"http://www.indeed.com/l-Menlo-Park,-CA-jobs.html",Menlo Park jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Menlo+Park%2C+CA,"Data Scientist salaries in Menlo Park, CA",,Learn more about working at,http://www.indeed.com/cmp/Facebook?jk=ce9ab1a9b682dbf2&from=serp-more&campaignid=serp-more&jcid=1639254ea84748b5,Facebook,,Related forums:,http://www.indeed.com/forum/cmp/Facebook.html,Facebook,,14
http://www.indeed.com/rc/clk?jk=0079335804cc05a9,Statistical Modeler,Statistical Modeler,Global Lending Services,http://www.indeed.com/cmp/Global-Lending-Services/reviews?jcid=9c242e6b4bf8c18b,8 reviews,Global Lending Services reviews,8,-,"Greenville, SC",,,,,,"Use multivariate and data-mining techniques to discover insights, cause and effects, and discern signal from noise in a highly multivariate, treatment-censored...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Global-Lending-Services-l-Greenville,-SC-jobs.html","Global Lending Services jobs in Greenville, SC",,"http://www.indeed.com/l-Greenville,-SC-jobs.html",Greenville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Statistical+Modeler&l1=Greenville%2C+SC,"Statistical Modeler salaries in Greenville, SC",,Learn more about working at,http://www.indeed.com/cmp/Global-Lending-Services?jk=0079335804cc05a9&from=serp-more&campaignid=serp-more&jcid=9c242e6b4bf8c18b,Global Lending Services,,Related forums:,http://www.indeed.com/forum/cmp/Global-Lending-Services.html,Global Lending Services,,14
http://www.indeed.com/rc/clk?jk=f0a9af33bcaa8342,Data Analyst,Data Analyst,NinthDecimal,,,,,-,"Mount View, WI",,,,,,Create visualization to illustrate data trends. Analysis of large data sets to derive fact-based decisions of high-value business problems for the various...,,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ninthdecimal-l-Mount-View,-WI-jobs.html","NinthDecimal jobs in Mount View, WI",,"http://www.indeed.com/l-Mount-View,-WI-jobs.html",Mount View jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Analyst&l1=Mount+View%2C+WI,"Data Analyst salaries in Mount View, WI",,Learn more about working at,http://www.indeed.com/cmp/Ninthdecimal?jk=f0a9af33bcaa8342&from=serp-more&campaignid=serp-more&jcid=75ff33cf5dc77c8c,Ninthdecimal,,Related forums:,http://www.indeed.com/forum/cmp/Ninthdecimal.html,NinthDecimal,,14
http://www.indeed.com/rc/clk?jk=a1ad9038181ab91d,Machine Learning & Analytics Engineer/Consultant,Machine Learning & Analytics Engineer/Consultant,Logic20/20,http://www.indeed.com/cmp/Logic20/20/reviews?jcid=e2f8d6934fd95c43,2 reviews,Logic/ reviews,2,-,"Seattle, WA 98115",(Wedgwood area),,,,,Data Scientist - fluent with R / Python / ML on HDInsight and using open source tools. Owns analytics and Machine Learning space;...,,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Logic20-20-l-Seattle,-WA-jobs.html","Logic20/20 jobs in Seattle, WA",,"http://www.indeed.com/l-Seattle,-WA-jobs.html",Seattle jobs,,Salary Search:,http://www.indeed.com/salary?q1=Machine+Learning+Analytic+Engineer+Consultant&l1=Seattle%2C+WA,"Machine Learning Analytic Engineer Consultant salaries in Seattle, WA",,Learn more about working at,http://www.indeed.com/cmp/Logic20/20?jk=a1ad9038181ab91d&from=serp-more&campaignid=serp-more&jcid=e2f8d6934fd95c43,Logic20/20,,Related forums:,http://www.indeed.com/forum/cmp/Logic20%2F20.html,Logic20/20,,14
http://www.indeed.com/rc/clk?jk=0f69a7ece38cacea,Data Scientist,Data Scientist,Automated Insights,,,,,-,"Durham, NC 27701",,,,,,We're looking to add to our team of Data Scientists to turn massive data sets into professionally-written automated stories using our custom content development...,,25 days ago,25,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Automated-Insights-l-Durham,-NC-jobs.html","Automated Insights jobs in Durham, NC",,"http://www.indeed.com/l-Durham,-NC-jobs.html",Durham jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Durham%2C+NC,"Data Scientist salaries in Durham, NC",,Learn more about working at,http://www.indeed.com/cmp/Automated-Insights?jk=0f69a7ece38cacea&from=serp-more&campaignid=serp-more&jcid=99aa72da43e2a96c,Automated Insights,,Related forums:,http://www.indeed.com/forum/cmp/Automated-Insights.html,Automated Insights,,14
http://www.indeed.com/rc/clk?jk=d653757dc8f38cd6,Data Analyst,Data Analyst,National Radio Astronomy Observatory,http://www.indeed.com/cmp/National-Radio-Astronomy-Observatory/reviews?jcid=58823a0d8e247ea7,3 reviews,National Radio Astronomy Observatory reviews,3,-,"Charlottesville, VA 22903",,,,,,"Assist visiting scientists in preparation of proposals, observing scripts, data reduction, data analysis and archive access....",,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,http://www.indeed.com/jobs?q=National+Radio+Astronomy+Observatory&l=Virginia&nc=jasx,National Radio Astronomy Observatory jobs in Virginia,,http://www.indeed.com/l-Virginia-jobs.html,Virginia jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Analyst&l1=Virginia,Data Analyst salaries in Virginia,,Learn more about working at,http://www.indeed.com/cmp/National-Radio-Astronomy-Observatory?jk=d653757dc8f38cd6&from=serp-more&campaignid=serp-more&jcid=58823a0d8e247ea7,National Radio Astronomy Observatory,,Related forums:,http://www.indeed.com/forum/cmp/National-Radio-Astronomy-Observatory.html,National Radio Astronomy Observatory,,14
http://www.indeed.com/rc/clk?jk=604bffea921224e2,"Data Scientist, Episode","Data Scientist, Episode",Pocket Gems,,,,,-,"San Francisco, CA 94104",(Financial District area),,,,,"Assist in the development of analytics tools and systems to help build out the analytics platform. Strong skills in Excel, SQL and statistics tools such as SAS,...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Pocket-Gems-l-San-Francisco,-CA-jobs.html","Pocket Gems jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=San+Francisco%2C+CA,"Data Scientist salaries in San Francisco, CA",,Learn more about working at,http://www.indeed.com/cmp/Pocket-Gems?jk=604bffea921224e2&from=serp-more&campaignid=serp-more&jcid=687134d04f99a767,Pocket Gems,,Related forums:,http://www.indeed.com/forum/cmp/Pocket-Gems.html,Pocket Gems,,15
http://www.indeed.com/rc/clk?jk=5ddf867b1fc35cce,Data Analyst,Data Analyst,"ICF International, Inc",http://www.indeed.com/cmp/Icf-International/reviews?jcid=4e144256c88c739f,167 reviews,Icf International reviews,167,-,"Fairfax, VA",,,,,,"Performing data analyses involving software, such as R, SAS, SQL, and VBA, to identify and summarize trends;...",,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Icf+International,+Inc&l=Fairfax,+VA&nc=jasx","ICF International, Inc jobs in Fairfax, VA",,"http://www.indeed.com/l-Fairfax,-VA-jobs.html",Fairfax jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Analyst&l1=Fairfax%2C+VA,"Data Analyst salaries in Fairfax, VA",,Learn more about working at,http://www.indeed.com/cmp/Icf-International?jk=5ddf867b1fc35cce&from=serp-more&campaignid=serp-more&jcid=4e144256c88c739f,"Icf International, Inc",,Related forums:,http://www.indeed.com/forum/cmp/Icf-International.html,ICF International,,15
http://www.indeed.com/rc/clk?jk=7455b1f88bc92c86,Data Scientist,Data Scientist,PRICE WATERHOUSE COOPERS,http://www.indeed.com/cmp/Pwc/reviews?jcid=7b0853f4ff865dd0,"1,557 reviews",Price Waterhouse Coopers reviews,1557,-,"Tampa, FL",,,,,,"Performing data analyses from collection through reporting and recommendations; Financial planning and reporting, data analysis, and assisting leadership with...",,,,,,,,,View all,"http://www.indeed.com/q-Price-Waterhouse-Coopers-l-Tampa,-FL-jobs.html","PRICE WATERHOUSE COOPERS jobs in Tampa, FL",,"http://www.indeed.com/l-Tampa,-FL-jobs.html",Tampa jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Tampa%2C+FL,"Data Scientist salaries in Tampa, FL",,Learn more about working at,http://www.indeed.com/cmp/Pwc?jk=7455b1f88bc92c86&from=serp-more&campaignid=serp-more&jcid=7b0853f4ff865dd0,Price Waterhouse Coopers,,Related forums:,http://www.indeed.com/forum/cmp/Pwc.html,PwC,,15
http://www.indeed.com/rc/clk?jk=b393937f106a6864,Data Scientist,Data Scientist,Altamira Technologies Corporation,http://www.indeed.com/cmp/Altamira-Technologies-Corporation/reviews?jcid=c90a00eabf11d9f2,3 reviews,Altamira Technologies Corporation reviews,3,-,"Las Cruces, NM",,,,,,Data scientists operating in this environment are continually challenged with unique and complex tasks so we place a priority on candidates with an innovative...,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Altamira+Technologies+Corporation&l=Las+Cruces,+NM&nc=jasx","Altamira Technologies Corporation jobs in Las Cruces, NM",,"http://www.indeed.com/l-Las-Cruces,-NM-jobs.html",Las Cruces jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Las+Cruces%2C+NM,"Data Scientist salaries in Las Cruces, NM",,Learn more about working at,http://www.indeed.com/cmp/Altamira-Technologies-Corporation?jk=b393937f106a6864&from=serp-more&campaignid=serp-more&jcid=c90a00eabf11d9f2,Altamira Technologies Corporation,,Related forums:,http://www.indeed.com/forum/cmp/Altamira-Technologies-Corporation.html,Altamira Technologies Corporation,,15
http://www.indeed.com/cmp/Rang-Technologies-Inc./jobs/Data-Scientist-f559a6442d632c34?r=1,"Data Scientist (R & SAS) - Mason, Ohio","Data Scientist (R & SAS) - Mason, Ohio",Rang Technologies Inc.,,,,,-,"Mason, OH",,,,,,"R, R programming, SAS, SQL,:. Data Scientist with *SAS*. Data Scientist (R & SAS)*. SQL*....",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Rang+Technologies+Inc&l=Mason,+OH&nc=jasx","Rang Technologies Inc. jobs in Mason, OH",,"http://www.indeed.com/l-Mason,-OH-jobs.html",Mason jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Mason%2C+OH,"Data Scientist salaries in Mason, OH",,Learn more about working at,http://www.indeed.com/cmp/Rang-Technologies-Inc.?jk=f559a6442d632c34&from=serp-more&campaignid=serp-more&jcid=f924423dab22b92a,Rang Technologies Inc.,,,,,,15
